product_name,reviewer_name,review_title,review_text,review_rating,verified_purchase,review_date,helpful_count
L'Oreal True Match Lumi Glotion,User_7612,It's okay,It gives a nice glow but it doesn't last all day. It tends to fade after a few hours on my oily skin.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on January 16, 2026",
L'Oreal True Match Lumi Glotion,User_6354,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on August 01, 2025",48 people found this helpful
L'Oreal True Match Lumi Glotion,User_2870,It's okay,It gives a nice glow but it doesn't last all day. It tends to fade after a few hours on my oily skin.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on December 27, 2025",
L'Oreal True Match Lumi Glotion,User_1113,"Very nice, subtle glow","It's a great product, easily blendable. Taking one star off because the tube is a bit small, but a little goes a long way.",4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on July 29, 2025",4 people found this helpful
L'Oreal True Match Lumi Glotion,User_8326,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on February 19, 2026",
L'Oreal True Match Lumi Glotion,User_4319,Perfect for no-makeup days,"When I don't want to wear foundation, I just put this on and it blurs imperfections while making my skin shine beautifully.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 02, 2026",41 people found this helpful
L'Oreal True Match Lumi Glotion,User_2580,Made me break out,"Unfortunately, this clogged my pores and caused a breakout on my cheeks. Might not be suitable for acne-prone skin.",2.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on December 04, 2025",
L'Oreal True Match Lumi Glotion,User_2593,Absolutely love the glow!,"This glotion is amazing. It gives me such a natural, radiant glow without looking greasy. I use it under my foundation.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on August 20, 2025",34 people found this helpful
L'Oreal True Match Lumi Glotion,User_6620,Made me break out,"Unfortunately, this clogged my pores and caused a breakout on my cheeks. Might not be suitable for acne-prone skin.",2.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on November 16, 2025",34 people found this helpful
L'Oreal True Match Lumi Glotion,User_2852,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on March 29, 2026",39 people found this helpful
L'Oreal True Match Lumi Glotion,User_1726,Perfect for no-makeup days,"When I don't want to wear foundation, I just put this on and it blurs imperfections while making my skin shine beautifully.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on July 27, 2025",20 people found this helpful
L'Oreal True Match Lumi Glotion,User_4173,Average glow lotion,"It does what it says, but I feel like I could get the same effect from mixing a liquid highlighter with my moisturizer.",3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on June 29, 2025",
L'Oreal True Match Lumi Glotion,User_6971,Terrible packaging,The product exploded when I opened it. So much wasted product. The formula is okay but the tube is badly designed.,1.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on July 08, 2025",42 people found this helpful
L'Oreal True Match Lumi Glotion,User_7708,Made me break out,"Unfortunately, this clogged my pores and caused a breakout on my cheeks. Might not be suitable for acne-prone skin.",2.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on January 27, 2026",
L'Oreal True Match Lumi Glotion,User_1771,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 11, 2026",
L'Oreal True Match Lumi Glotion,User_5261,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 05, 2026",25 people found this helpful
L'Oreal True Match Lumi Glotion,User_7872,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on May 21, 2025",14 people found this helpful
L'Oreal True Match Lumi Glotion,User_3005,Greasy feeling,It just sat on top of my skin and felt very heavy and greasy. Did not blend well with my other skincare products.,2.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on March 10, 2026",
L'Oreal True Match Lumi Glotion,User_8724,"Not bad, but not for me",The glow is a bit too sparkly for my taste. I was expecting a more natural dewy finish.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on September 07, 2025",
L'Oreal True Match Lumi Glotion,User_5644,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on September 20, 2025",30 people found this helpful
L'Oreal True Match Lumi Glotion,User_1007,"Not bad, but not for me",The glow is a bit too sparkly for my taste. I was expecting a more natural dewy finish.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on October 18, 2025",
L'Oreal True Match Lumi Glotion,User_5395,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on August 04, 2025",
L'Oreal True Match Lumi Glotion,User_8274,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on November 19, 2025",
L'Oreal True Match Lumi Glotion,User_9437,Absolutely love the glow!,"This glotion is amazing. It gives me such a natural, radiant glow without looking greasy. I use it under my foundation.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on September 04, 2025",41 people found this helpful
L'Oreal True Match Lumi Glotion,User_4682,Perfect for no-makeup days,"When I don't want to wear foundation, I just put this on and it blurs imperfections while making my skin shine beautifully.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on February 07, 2026",46 people found this helpful
L'Oreal True Match Lumi Glotion,User_3042,Perfect for no-makeup days,"When I don't want to wear foundation, I just put this on and it blurs imperfections while making my skin shine beautifully.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on June 18, 2025",
L'Oreal True Match Lumi Glotion,User_7453,Too glittery,This isn't a 'natural glow'. It has visible chunks of glitter in it. I look like a disco ball. Returning it.,1.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on January 05, 2026",
L'Oreal True Match Lumi Glotion,User_8479,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on September 21, 2025",
L'Oreal True Match Lumi Glotion,User_9350,Average glow lotion,"It does what it says, but I feel like I could get the same effect from mixing a liquid highlighter with my moisturizer.",3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on June 19, 2025",
L'Oreal True Match Lumi Glotion,User_2401,Absolutely love the glow!,"This glotion is amazing. It gives me such a natural, radiant glow without looking greasy. I use it under my foundation.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on January 20, 2026",
L'Oreal True Match Lumi Glotion,User_7953,Perfect for no-makeup days,"When I don't want to wear foundation, I just put this on and it blurs imperfections while making my skin shine beautifully.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on March 13, 2026",
L'Oreal True Match Lumi Glotion,User_8981,Average glow lotion,"It does what it says, but I feel like I could get the same effect from mixing a liquid highlighter with my moisturizer.",3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on August 10, 2025",14 people found this helpful
L'Oreal True Match Lumi Glotion,User_4127,Absolutely love the glow!,"This glotion is amazing. It gives me such a natural, radiant glow without looking greasy. I use it under my foundation.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on September 18, 2025",
L'Oreal True Match Lumi Glotion,User_1145,"Not bad, but not for me",The glow is a bit too sparkly for my taste. I was expecting a more natural dewy finish.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on December 06, 2025",18 people found this helpful
L'Oreal True Match Lumi Glotion,User_6026,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on July 12, 2025",41 people found this helpful
L'Oreal True Match Lumi Glotion,User_3026,"Not bad, but not for me",The glow is a bit too sparkly for my taste. I was expecting a more natural dewy finish.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on May 17, 2026",45 people found this helpful
L'Oreal True Match Lumi Glotion,User_5508,"Very nice, subtle glow","It's a great product, easily blendable. Taking one star off because the tube is a bit small, but a little goes a long way.",4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on June 03, 2025",27 people found this helpful
L'Oreal True Match Lumi Glotion,User_2370,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on July 30, 2025",
L'Oreal True Match Lumi Glotion,User_4190,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on November 07, 2025",
L'Oreal True Match Lumi Glotion,User_5370,Absolutely love the glow!,"This glotion is amazing. It gives me such a natural, radiant glow without looking greasy. I use it under my foundation.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on December 25, 2025",31 people found this helpful
L'Oreal True Match Lumi Glotion,User_9388,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on July 03, 2025",27 people found this helpful
L'Oreal True Match Lumi Glotion,User_1789,"Very nice, subtle glow","It's a great product, easily blendable. Taking one star off because the tube is a bit small, but a little goes a long way.",4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on June 04, 2025",47 people found this helpful
L'Oreal True Match Lumi Glotion,User_5768,"Not bad, but not for me",The glow is a bit too sparkly for my taste. I was expecting a more natural dewy finish.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on February 03, 2026",18 people found this helpful
L'Oreal True Match Lumi Glotion,User_5901,"Not bad, but not for me",The glow is a bit too sparkly for my taste. I was expecting a more natural dewy finish.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on May 05, 2026",4 people found this helpful
L'Oreal True Match Lumi Glotion,User_8545,"Not bad, but not for me",The glow is a bit too sparkly for my taste. I was expecting a more natural dewy finish.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on August 02, 2025",42 people found this helpful
L'Oreal True Match Lumi Glotion,User_6381,It's okay,It gives a nice glow but it doesn't last all day. It tends to fade after a few hours on my oily skin.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on November 02, 2025",
L'Oreal True Match Lumi Glotion,User_9525,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on July 06, 2025",
L'Oreal True Match Lumi Glotion,User_1664,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on December 10, 2025",
L'Oreal True Match Lumi Glotion,User_8642,Made me break out,"Unfortunately, this clogged my pores and caused a breakout on my cheeks. Might not be suitable for acne-prone skin.",2.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on December 15, 2025",1 people found this helpful
L'Oreal True Match Lumi Glotion,User_1984,It's okay,It gives a nice glow but it doesn't last all day. It tends to fade after a few hours on my oily skin.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on September 12, 2025",
L'Oreal True Match Lumi Glotion,User_5206,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on December 11, 2025",35 people found this helpful
L'Oreal True Match Lumi Glotion,User_3589,"Very nice, subtle glow","It's a great product, easily blendable. Taking one star off because the tube is a bit small, but a little goes a long way.",4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on November 22, 2025",
L'Oreal True Match Lumi Glotion,User_6662,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on August 30, 2025",
L'Oreal True Match Lumi Glotion,User_1214,"Not bad, but not for me",The glow is a bit too sparkly for my taste. I was expecting a more natural dewy finish.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 16, 2026",49 people found this helpful
L'Oreal True Match Lumi Glotion,User_6846,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on January 07, 2026",11 people found this helpful
L'Oreal True Match Lumi Glotion,User_4186,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on January 01, 2026",
L'Oreal True Match Lumi Glotion,User_6592,Too glittery,This isn't a 'natural glow'. It has visible chunks of glitter in it. I look like a disco ball. Returning it.,1.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on March 12, 2026",0 people found this helpful
L'Oreal True Match Lumi Glotion,User_5499,It's okay,It gives a nice glow but it doesn't last all day. It tends to fade after a few hours on my oily skin.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on February 18, 2026",40 people found this helpful
L'Oreal True Match Lumi Glotion,User_8008,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on November 18, 2025",
L'Oreal True Match Lumi Glotion,User_3043,Perfect for no-makeup days,"When I don't want to wear foundation, I just put this on and it blurs imperfections while making my skin shine beautifully.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on June 26, 2025",
L'Oreal True Match Lumi Glotion,User_6191,Perfect for no-makeup days,"When I don't want to wear foundation, I just put this on and it blurs imperfections while making my skin shine beautifully.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on December 08, 2025",25 people found this helpful
L'Oreal True Match Lumi Glotion,User_7240,Too glittery,This isn't a 'natural glow'. It has visible chunks of glitter in it. I look like a disco ball. Returning it.,1.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on October 25, 2025",21 people found this helpful
L'Oreal True Match Lumi Glotion,User_7412,It's okay,It gives a nice glow but it doesn't last all day. It tends to fade after a few hours on my oily skin.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on October 18, 2025",28 people found this helpful
L'Oreal True Match Lumi Glotion,User_6781,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on December 25, 2025",0 people found this helpful
L'Oreal True Match Lumi Glotion,User_2724,"Very nice, subtle glow","It's a great product, easily blendable. Taking one star off because the tube is a bit small, but a little goes a long way.",4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on August 28, 2025",29 people found this helpful
L'Oreal True Match Lumi Glotion,User_7060,Absolutely love the glow!,"This glotion is amazing. It gives me such a natural, radiant glow without looking greasy. I use it under my foundation.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on June 27, 2025",
L'Oreal True Match Lumi Glotion,User_4172,"Very nice, subtle glow","It's a great product, easily blendable. Taking one star off because the tube is a bit small, but a little goes a long way.",4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on September 30, 2025",
L'Oreal True Match Lumi Glotion,User_6608,Perfect for no-makeup days,"When I don't want to wear foundation, I just put this on and it blurs imperfections while making my skin shine beautifully.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on May 05, 2026",6 people found this helpful
L'Oreal True Match Lumi Glotion,User_7915,Absolutely love the glow!,"This glotion is amazing. It gives me such a natural, radiant glow without looking greasy. I use it under my foundation.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on October 16, 2025",
L'Oreal True Match Lumi Glotion,User_1439,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on February 16, 2026",5 people found this helpful
L'Oreal True Match Lumi Glotion,User_3574,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on January 16, 2026",
L'Oreal True Match Lumi Glotion,User_1931,"Very nice, subtle glow","It's a great product, easily blendable. Taking one star off because the tube is a bit small, but a little goes a long way.",4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on October 08, 2025",7 people found this helpful
L'Oreal True Match Lumi Glotion,User_6768,Average glow lotion,"It does what it says, but I feel like I could get the same effect from mixing a liquid highlighter with my moisturizer.",3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on October 25, 2025",45 people found this helpful
L'Oreal True Match Lumi Glotion,User_5912,Terrible packaging,The product exploded when I opened it. So much wasted product. The formula is okay but the tube is badly designed.,1.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on September 12, 2025",42 people found this helpful
L'Oreal True Match Lumi Glotion,User_6198,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on November 30, 2025",
L'Oreal True Match Lumi Glotion,User_1755,Absolutely love the glow!,"This glotion is amazing. It gives me such a natural, radiant glow without looking greasy. I use it under my foundation.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on March 10, 2026",17 people found this helpful
L'Oreal True Match Lumi Glotion,User_2491,"Very nice, subtle glow","It's a great product, easily blendable. Taking one star off because the tube is a bit small, but a little goes a long way.",4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on May 03, 2026",
L'Oreal True Match Lumi Glotion,User_7325,Average glow lotion,"It does what it says, but I feel like I could get the same effect from mixing a liquid highlighter with my moisturizer.",3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on June 12, 2025",
L'Oreal True Match Lumi Glotion,User_3668,Greasy feeling,It just sat on top of my skin and felt very heavy and greasy. Did not blend well with my other skincare products.,2.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on November 03, 2025",5 people found this helpful
L'Oreal True Match Lumi Glotion,User_7641,It's okay,It gives a nice glow but it doesn't last all day. It tends to fade after a few hours on my oily skin.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on June 15, 2025",44 people found this helpful
L'Oreal True Match Lumi Glotion,User_2898,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 30, 2026",
L'Oreal True Match Lumi Glotion,User_5956,It's okay,It gives a nice glow but it doesn't last all day. It tends to fade after a few hours on my oily skin.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on May 31, 2025",49 people found this helpful
L'Oreal True Match Lumi Glotion,User_5209,Too glittery,This isn't a 'natural glow'. It has visible chunks of glitter in it. I look like a disco ball. Returning it.,1.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on December 11, 2025",29 people found this helpful
L'Oreal True Match Lumi Glotion,User_8403,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on October 10, 2025",3 people found this helpful
L'Oreal True Match Lumi Glotion,User_1751,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 11, 2026",22 people found this helpful
L'Oreal True Match Lumi Glotion,User_7878,"Not bad, but not for me",The glow is a bit too sparkly for my taste. I was expecting a more natural dewy finish.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on May 20, 2026",
L'Oreal True Match Lumi Glotion,User_7226,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 11, 2026",
L'Oreal True Match Lumi Glotion,User_4498,Perfect for no-makeup days,"When I don't want to wear foundation, I just put this on and it blurs imperfections while making my skin shine beautifully.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on March 29, 2026",
L'Oreal True Match Lumi Glotion,User_9237,Perfect for no-makeup days,"When I don't want to wear foundation, I just put this on and it blurs imperfections while making my skin shine beautifully.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on October 27, 2025",48 people found this helpful
L'Oreal True Match Lumi Glotion,User_2847,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on October 11, 2025",31 people found this helpful
L'Oreal True Match Lumi Glotion,User_5378,It's okay,It gives a nice glow but it doesn't last all day. It tends to fade after a few hours on my oily skin.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on October 16, 2025",46 people found this helpful
L'Oreal True Match Lumi Glotion,User_6023,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on August 11, 2025",
L'Oreal True Match Lumi Glotion,User_5707,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 17, 2026",44 people found this helpful
L'Oreal True Match Lumi Glotion,User_9297,Made me break out,"Unfortunately, this clogged my pores and caused a breakout on my cheeks. Might not be suitable for acne-prone skin.",2.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on July 29, 2025",50 people found this helpful
L'Oreal True Match Lumi Glotion,User_5189,Perfect for no-makeup days,"When I don't want to wear foundation, I just put this on and it blurs imperfections while making my skin shine beautifully.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on December 04, 2025",
L'Oreal True Match Lumi Glotion,User_5487,Terrible packaging,The product exploded when I opened it. So much wasted product. The formula is okay but the tube is badly designed.,1.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on September 10, 2025",
L'Oreal True Match Lumi Glotion,User_3114,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on May 20, 2025",
L'Oreal True Match Lumi Glotion,User_4001,Perfect for no-makeup days,"When I don't want to wear foundation, I just put this on and it blurs imperfections while making my skin shine beautifully.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 14, 2026",2 people found this helpful
L'Oreal True Match Lumi Glotion,User_8076,It's okay,It gives a nice glow but it doesn't last all day. It tends to fade after a few hours on my oily skin.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on September 05, 2025",
L'Oreal True Match Lumi Glotion,User_4582,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on February 08, 2026",
L'Oreal True Match Lumi Glotion,User_5762,"Not bad, but not for me",The glow is a bit too sparkly for my taste. I was expecting a more natural dewy finish.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 29, 2026",43 people found this helpful
L'Oreal True Match Lumi Glotion,User_4391,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on June 21, 2025",
L'Oreal True Match Lumi Glotion,User_9921,Perfect for no-makeup days,"When I don't want to wear foundation, I just put this on and it blurs imperfections while making my skin shine beautifully.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on June 19, 2025",
L'Oreal True Match Lumi Glotion,User_3411,It's okay,It gives a nice glow but it doesn't last all day. It tends to fade after a few hours on my oily skin.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on November 11, 2025",45 people found this helpful
L'Oreal True Match Lumi Glotion,User_5894,"Very nice, subtle glow","It's a great product, easily blendable. Taking one star off because the tube is a bit small, but a little goes a long way.",4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on December 04, 2025",49 people found this helpful
L'Oreal True Match Lumi Glotion,User_5245,Perfect for no-makeup days,"When I don't want to wear foundation, I just put this on and it blurs imperfections while making my skin shine beautifully.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on October 15, 2025",39 people found this helpful
L'Oreal True Match Lumi Glotion,User_4345,"Not bad, but not for me",The glow is a bit too sparkly for my taste. I was expecting a more natural dewy finish.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on June 12, 2025",40 people found this helpful
L'Oreal True Match Lumi Glotion,User_9826,It's okay,It gives a nice glow but it doesn't last all day. It tends to fade after a few hours on my oily skin.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on May 20, 2025",32 people found this helpful
L'Oreal True Match Lumi Glotion,User_3579,Average glow lotion,"It does what it says, but I feel like I could get the same effect from mixing a liquid highlighter with my moisturizer.",3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on July 24, 2025",23 people found this helpful
L'Oreal True Match Lumi Glotion,User_5965,Perfect for no-makeup days,"When I don't want to wear foundation, I just put this on and it blurs imperfections while making my skin shine beautifully.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on January 22, 2026",
L'Oreal True Match Lumi Glotion,User_3217,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 09, 2026",
L'Oreal True Match Lumi Glotion,User_7760,Made me break out,"Unfortunately, this clogged my pores and caused a breakout on my cheeks. Might not be suitable for acne-prone skin.",2.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on June 22, 2025",
L'Oreal True Match Lumi Glotion,User_9333,Absolutely love the glow!,"This glotion is amazing. It gives me such a natural, radiant glow without looking greasy. I use it under my foundation.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on May 08, 2026",0 people found this helpful
L'Oreal True Match Lumi Glotion,User_4956,Too glittery,This isn't a 'natural glow'. It has visible chunks of glitter in it. I look like a disco ball. Returning it.,1.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on January 22, 2026",
L'Oreal True Match Lumi Glotion,User_4046,Too glittery,This isn't a 'natural glow'. It has visible chunks of glitter in it. I look like a disco ball. Returning it.,1.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on October 27, 2025",
L'Oreal True Match Lumi Glotion,User_1731,Average glow lotion,"It does what it says, but I feel like I could get the same effect from mixing a liquid highlighter with my moisturizer.",3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on March 17, 2026",
L'Oreal True Match Lumi Glotion,User_1190,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on May 15, 2026",22 people found this helpful
L'Oreal True Match Lumi Glotion,User_4715,Perfect for no-makeup days,"When I don't want to wear foundation, I just put this on and it blurs imperfections while making my skin shine beautifully.",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on April 12, 2026",
L'Oreal True Match Lumi Glotion,User_8072,"Very nice, subtle glow","It's a great product, easily blendable. Taking one star off because the tube is a bit small, but a little goes a long way.",4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on November 02, 2025",
L'Oreal True Match Lumi Glotion,User_7243,It's okay,It gives a nice glow but it doesn't last all day. It tends to fade after a few hours on my oily skin.,3.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on March 31, 2026",
L'Oreal True Match Lumi Glotion,User_5950,Greasy feeling,It just sat on top of my skin and felt very heavy and greasy. Did not blend well with my other skincare products.,2.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on May 26, 2025",
L'Oreal True Match Lumi Glotion,User_8914,Holy grail product,I have repurchased this three times. It makes my skin look so healthy. Better than expensive high-end alternatives!,5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on October 03, 2025",
L'Oreal True Match Lumi Glotion,User_1145,Good product,I like how it looks on my skin. Doesn't cause breakouts for me. The color match is pretty decent.,4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on October 28, 2025",24 people found this helpful
